timestamp_iso,airtemp1,airtemp2,airtemp1_maximum,airtemp2_maximum,swin,swout,sh1,sh2
2021-05-18 03:00:00+00:00,-23.33,-23.09,-22.73,-22.46,1.0,0.2,1.64,2.19
2021-05-18 04:00:00+00:00,-23.81,-23.61,-23.37,-23.16,1.2,0.4,1.64,2.2
2021-05-18 05:00:00+00:00,-24.35,-24.19,-23.61,-23.44,3.6,2.6,1.64,2.2
2021-05-18 06:00:00+00:00,-24.92,-24.79,-24.76,-24.59,26.6,14.6,1.65,2.2
2021-05-18 07:00:00+00:00,-24.64,-24.6,-23.86,-23.89,86.0,58.2,1.65,2.2
2021-05-18 08:00:00+00:00,-23.28,-23.3,-22.65,-22.69,168.6,133.0,1.64,2.2
2021-05-18 09:00:00+00:00,-22.37,-22.5,-21.49,-21.63,254.6,224.0,1.64,2.19
2021-05-18 10:00:00+00:00,-20.43,-20.69,-19.42,-19.69,349.4,321.8,1.63,2.18
2021-05-18 11:00:00+00:00,-18.14,-18.45,-16.62,-16.98,445.8,419.2,1.63,2.18
2021-05-18 12:00:00+00:00,-15.41,-15.84,-14.27,-14.72,537.2,511.2,1.62,2.16
2021-05-18 13:00:00+00:00,-13.06,-13.55,-11.87,-12.46,614.4,584.2,1.61,2.15
2021-05-18 14:00:00+00:00,-10.88,-11.49,-9.91,-10.56,675.8,635.4,1.6,2.15
2021-05-18 15:00:00+00:00,-9.13,-9.75,-8.28,-8.87,713.2,660.8,1.6,2.14
2021-05-18 16:00:00+00:00,-999,-8.32,-7.06,-999,725.4,661.4,1.59,2.13
2021-05-18 17:00:00+00:00,-6.91,-999,-6.69,-999,711.6,634.6,1.59,2.13
2021-05-18 18:00:00+00:00,-6.64,-999,-6.36,-7.07,672.6,584.2,1.59,2.13
2021-05-18 19:00:00+00:00,-6.74,-7.17,-6.57,-7.03,610.4,513.2,1.59,2.13
2021-05-18 20:00:00+00:00,-999,-999,-6.76,-999,528.8,427.2,1.59,2.13
2021-05-18 21:00:00+00:00,-9.23,-9.6,-8.06,-8.64,433.2,333.0,1.6,2.14
2021-05-18 22:00:00+00:00,-11.34,-11.61,-10.18,-10.51,264.2,234.6,1.61,2.15
2021-05-18 23:00:00+00:00,-13.66,-13.8,-12.22,-12.37,31.2,142.6,1.61,2.16
2021-05-19 00:00:00+00:00,-16.17,-16.18,-15.14,-15.1,73.2,64.8,1.62,2.17
2021-05-19 01:00:00+00:00,-19.53,-19.46,-17.8,-17.75,40.8,16.0,1.63,2.18
2021-05-19 02:00:00+00:00,-21.16,-20.99,-20.46,-20.23,3.6,2.4,1.63,2.18
2021-05-19 03:00:00+00:00,-22.85,-22.75,-22.03,-21.97,1.2,0.4,1.64,2.19
2021-05-19 04:00:00+00:00,-22.79,-22.79,-22.43,-22.42,0.8,0.2,1.64,2.19
2021-05-19 05:00:00+00:00,-22.93,-22.94,-22.34,-22.34,3.0,2.4,1.64,2.19
2021-05-19 06:00:00+00:00,-23.47,-23.46,-23.3,-23.31,11.4,10.4,1.64,2.2
2021-05-19 07:00:00+00:00,-23.21,-23.25,-22.7,-22.76,37.4,37.0,1.64,2.2
2021-05-19 08:00:00+00:00,-23.16,-23.29,-22.69,-22.76,93.8,104.6,1.64,2.2
2021-05-19 09:00:00+00:00,-22.66,-23.03,-21.81,-22.36,212.0,225.4,1.64,2.2
2021-05-19 10:00:00+00:00,-21.38,-21.55,-20.98,-21.01,310.0,330.8,1.64,2.19
2021-05-19 11:00:00+00:00,-20.36,-20.44,-19.77,-19.86,394.4,428.2,1.63,2.18
2021-05-19 12:00:00+00:00,-19.09,-19.16,-18.2,-18.26,535.4,516.2,1.63,2.18
2021-05-19 13:00:00+00:00,-17.69,-17.7,-16.88,-16.99,619.8,587.2,1.62,2.17
2021-05-19 14:00:00+00:00,-16.43,-16.52,-15.92,-15.99,678.4,632.8,1.62,2.17
2021-05-19 15:00:00+00:00,-15.61,-15.77,-14.96,-15.17,715.6,657.4,1.62,2.16
2021-05-19 16:00:00+00:00,-14.9,-15.06,-14.34,-14.54,731.4,663.6,1.62,2.16
2021-05-19 17:00:00+00:00,-13.86,-14.07,-13.33,-13.55,714.8,636.6,1.61,2.16
2021-05-19 18:00:00+00:00,-13.44,-13.66,-13.09,-13.29,637.2,556.8,1.61,2.15
2021-05-19 19:00:00+00:00,-12.53,-12.63,-12.15,-12.25,490.4,426.2,1.61,2.15
2021-05-19 20:00:00+00:00,-12.65,-12.71,-12.28,-12.34,375.0,322.8,1.61,2.15
2021-05-19 21:00:00+00:00,-13.69,-13.64,-12.95,-12.96,412.6,320.8,1.61,2.16
2021-05-19 22:00:00+00:00,-13.84,-13.82,-13.43,-13.43,225.0,181.4,1.61,2.16
2021-05-19 23:00:00+00:00,-13.66,-13.66,-13.51,-13.49,85.8,73.4,1.61,2.16
2021-05-20 00:00:00+00:00,-13.71,-13.69,-13.5,-13.47,32.2,27.4,1.61,2.15
2021-05-20 01:00:00+00:00,-13.92,-13.9,-13.68,-13.64,8.6,7.2,1.61,2.16
2021-05-20 02:00:00+00:00,-14.07,-14.04,-13.78,-13.76,2.2,1.8,1.61,2.16
2021-05-20 03:00:00+00:00,-14.32,-14.29,-13.79,-13.77,0.8,0.4,1.61,2.16
2021-05-20 04:00:00+00:00,-14.43,-14.4,-14.32,-14.29,1.0,0.4,1.61,2.16
2021-05-20 05:00:00+00:00,-14.49,-14.47,-14.33,-14.31,3.2,2.6,1.61,2.16
2021-05-20 06:00:00+00:00,-14.54,-14.52,-14.44,-14.42,13.4,11.2,1.61,2.16
2021-05-20 07:00:00+00:00,-14.88,-14.82,-14.42,-14.42,49.2,41.4,1.62,2.16
2021-05-20 08:00:00+00:00,-15.8,-15.76,-15.43,-15.35,157.6,134.0,1.62,2.16
2021-05-20 09:00:00+00:00,-15.87,-15.83,-15.48,-15.46,154.4,135.0,1.61,2.16
2021-05-20 10:00:00+00:00,-16.15,-16.13,-15.74,-15.74,265.8,238.8,1.61,2.16
2021-05-20 11:00:00+00:00,-15.77,-15.78,-15.41,-15.41,340.2,309.2,1.61,2.16
2021-05-20 12:00:00+00:00,-14.72,-14.77,-14.19,-14.25,541.2,520.6,1.61,2.15
2021-05-20 13:00:00+00:00,-14.02,-14.08,-13.63,-13.73,557.2,521.4,1.6,2.15
2021-05-20 14:00:00+00:00,-13.51,-13.61,-13.21,-13.32,701.4,673.4,1.6,2.15
2021-05-20 15:00:00+00:00,-12.88,-12.98,-12.36,-12.48,715.8,686.0,1.6,2.14
2021-05-20 16:00:00+00:00,-12.26,-12.34,-11.9,-11.95,725.6,684.2,1.6,2.14
2021-05-20 17:00:00+00:00,-11.81,-11.95,-11.43,-11.62,710.2,654.6,1.6,2.14
2021-05-20 18:00:00+00:00,-11.51,-11.61,-11.13,-11.21,549.2,489.6,1.6,2.14
2021-05-20 19:00:00+00:00,-11.11,-11.22,-10.71,-10.86,497.4,438.2,1.6,2.14
2021-05-20 20:00:00+00:00,-11.07,-11.26,-10.74,-11.03,384.2,335.2,1.6,2.14
2021-05-20 21:00:00+00:00,-12.52,-12.8,-11.44,-11.75,336.6,273.2,1.6,2.15
2021-05-20 22:00:00+00:00,-14.04,-14.26,-13.42,-13.69,253.4,233.8,1.61,2.15
2021-05-20 23:00:00+00:00,-16.31,-16.35,-15.03,-15.3,40.8,102.0,1.61,2.16
2021-05-21 00:00:00+00:00,-17.67,-17.6,-17.21,-17.1,46.4,40.6,1.62,2.17
2021-05-21 01:00:00+00:00,-17.83,-17.75,-17.24,-17.17,18.8,12.4,1.62,2.17
2021-05-21 02:00:00+00:00,-16.71,-16.66,-16.1,-16.04,4.8,3.2,1.62,2.17
2021-05-21 03:00:00+00:00,-15.78,-15.74,-15.25,-15.19,1.2,0.4,1.62,2.16
2021-05-21 04:00:00+00:00,-14.97,-14.95,-14.85,-14.78,0.8,0.4,1.61,2.16
2021-05-21 05:00:00+00:00,-14.83,-14.77,-14.54,-14.5,2.0,1.6,1.61,2.15
2021-05-21 06:00:00+00:00,-14.6,-14.52,-14.01,-13.83,7.8,6.6,1.62,2.15
2021-05-21 07:00:00+00:00,-14.34,-14.27,-13.87,-13.84,37.2,32.0,1.61,2.15
2021-05-21 08:00:00+00:00,-14.83,-14.69,-14.49,-14.18,89.0,77.0,1.61,-999
2021-05-21 09:00:00+00:00,-15.4,-15.25,-15.08,-14.66,197.6,175.2,1.56,2.15
2021-05-21 10:00:00+00:00,-15.27,-15.12,-14.12,-14.06,330.4,292.0,1.46,2.15
2021-05-21 11:00:00+00:00,-15.14,-15.01,-13.68,-13.7,400.4,355.8,0.49,-999
2021-05-21 12:00:00+00:00,-14.93,-14.84,-14.44,-12.97,538.8,490.6,0.6,8.15
2021-05-21 13:00:00+00:00,-14.7,-14.59,-14.47,-14.16,517.6,455.2,0.49,1.94
2021-05-21 14:00:00+00:00,-14.4,-14.25,-12.35,-12.35,591.6,520.8,0.27,2.01
2021-05-21 15:00:00+00:00,-14.03,-13.96,-11.85,-11.85,720.2,637.0,0.66,-999
2021-05-21 16:00:00+00:00,-14.05,-13.97,-11.56,-11.58,732.0,651.2,0.5,-999
2021-05-21 17:00:00+00:00,-13.93,-13.83,-11.43,-11.44,625.0,553.2,0.11,-999
2021-05-21 18:00:00+00:00,-13.97,-13.88,-13.56,-11.5,557.4,490.0,0.86,-999
2021-05-21 19:00:00+00:00,-14.0,-13.93,-13.76,-13.49,493.2,432.6,0.56,2.07
2021-05-21 20:00:00+00:00,-14.25,-14.17,-13.91,-13.73,377.4,329.8,1.31,2.15
2021-05-21 21:00:00+00:00,-14.55,-14.48,-14.17,-14.08,273.2,237.4,1.47,2.16
2021-05-21 22:00:00+00:00,-14.63,-14.57,-14.29,-13.88,163.0,141.0,1.63,2.16
2021-05-21 23:00:00+00:00,-14.83,-14.78,-14.64,-14.51,103.0,88.4,1.63,2.16
2021-05-22 00:00:00+00:00,-15.08,-15.02,-14.92,-14.79,45.4,38.4,1.63,2.16
2021-05-22 01:00:00+00:00,-15.15,-15.07,-15.06,-14.94,13.4,11.0,1.63,2.16
2021-05-22 02:00:00+00:00,-15.21,-15.14,-15.08,-14.93,3.4,2.6,1.63,2.15
2021-05-22 03:00:00+00:00,-15.41,-15.33,-15.26,-15.16,1.0,0.6,1.63,2.15
2021-05-22 04:00:00+00:00,-15.97,-15.87,-15.62,-15.54,1.2,0.8,1.64,2.11
2021-05-22 05:00:00+00:00,-16.57,-16.47,-16.24,-16.13,2.8,2.2,1.64,2.17
2021-05-22 06:00:00+00:00,-16.95,-16.84,-16.75,-16.57,10.0,8.2,1.64,2.17
2021-05-22 07:00:00+00:00,-16.85,-16.79,-16.66,-16.57,47.6,40.4,1.64,2.17
2021-05-22 08:00:00+00:00,-16.56,-16.53,-16.33,-16.3,112.0,96.4,1.64,2.17
2021-05-22 09:00:00+00:00,-16.12,-16.13,-15.78,-15.82,241.4,214.2,1.64,2.17
2021-05-22 10:00:00+00:00,-15.59,-15.65,-15.31,-15.38,369.4,341.2,1.64,2.17
2021-05-22 11:00:00+00:00,-15.12,-15.21,-14.77,-14.88,417.0,395.4,1.63,2.13
2021-05-22 12:00:00+00:00,-14.52,-14.65,-14.25,-14.39,541.4,524.6,1.63,2.15
2021-05-22 13:00:00+00:00,-14.02,-14.18,-13.57,-13.76,619.0,597.2,1.63,2.15
2021-05-22 14:00:00+00:00,-13.21,-13.38,-12.71,-12.86,682.0,650.6,1.63,2.16
2021-05-22 15:00:00+00:00,-12.54,-12.7,-12.24,-12.42,713.4,665.4,1.63,2.16
2021-05-22 16:00:00+00:00,-12.09,-12.25,-11.83,-11.99,727.8,666.8,1.63,2.16
2021-05-22 17:00:00+00:00,-11.92,-12.11,-11.73,-11.94,714.0,637.2,1.63,2.16
2021-05-22 18:00:00+00:00,-11.81,-11.99,-11.59,-11.81,671.4,582.6,1.63,2.16
2021-05-22 19:00:00+00:00,-11.63,-11.74,-11.41,-11.55,555.6,476.8,1.62,2.15
2021-05-22 20:00:00+00:00,-11.49,-11.54,-11.27,-11.29,319.0,276.2,1.62,2.15
2021-05-22 21:00:00+00:00,-11.35,-11.38,-10.98,-11.01,241.4,210.4,1.62,2.16
2021-05-22 22:00:00+00:00,-12.21,-12.22,-11.77,-11.75,137.0,119.6,1.63,2.15
2021-05-22 23:00:00+00:00,-12.24,-12.25,-11.98,-11.98,84.8,73.6,1.63,2.15
2021-05-23 00:00:00+00:00,-13.12,-13.12,-12.35,-12.34,51.2,44.6,1.63,2.16
2021-05-23 01:00:00+00:00,-13.49,-13.48,-13.38,-13.37,12.8,10.8,1.63,2.16
2021-05-23 02:00:00+00:00,-14.1,-14.05,-13.52,-13.51,3.6,2.8,1.62,2.16
2021-05-23 03:00:00+00:00,-16.82,-16.6,-14.65,-14.56,1.6,1.2,1.64,2.18
2021-05-23 04:00:00+00:00,-18.73,-18.5,-17.87,-17.68,1.6,1.2,1.65,2.19
2021-05-23 05:00:00+00:00,-19.94,-19.77,-19.09,-18.91,5.0,3.6,1.65,2.19
2021-05-23 06:00:00+00:00,-21.09,-20.91,-20.59,-20.45,37.8,18.8,1.65,2.2
2021-05-23 07:00:00+00:00,-20.99,-20.86,-20.21,-20.07,117.4,75.4,1.65,2.2
2021-05-23 08:00:00+00:00,-21.49,-21.39,-21.13,-21.06,171.0,135.4,1.66,2.2
2021-05-23 09:00:00+00:00,-20.56,-20.53,-19.84,-19.8,268.4,233.6,1.65,2.19
2021-05-23 10:00:00+00:00,-19.51,-19.57,-18.47,-18.59,335.8,305.6,1.65,2.19
2021-05-23 11:00:00+00:00,-17.92,-18.0,-17.01,-17.11,442.0,412.2,1.65,2.18
2021-05-23 12:00:00+00:00,-16.38,-16.55,-15.62,-15.87,551.8,530.4,1.64,2.18
2021-05-23 13:00:00+00:00,-14.92,-15.19,-14.13,-14.39,625.0,605.4,1.64,2.17
2021-05-23 14:00:00+00:00,-13.67,-13.88,-13.07,-13.31,683.6,654.6,1.63,2.17
2021-05-23 15:00:00+00:00,-12.77,-12.9,-12.28,-12.37,721.0,679.8,1.63,2.16
2021-05-23 16:00:00+00:00,-12.24,-12.33,-12.03,-12.13,726.8,673.8,1.63,2.16
2021-05-23 17:00:00+00:00,-12.1,-12.24,-11.64,-11.81,724.0,656.8,1.63,2.16
2021-05-23 18:00:00+00:00,-11.61,-11.76,-11.36,-11.51,668.4,591.8,1.63,2.14
2021-05-23 19:00:00+00:00,-11.59,-11.68,-11.35,-11.47,549.2,474.4,1.63,2.16
2021-05-23 20:00:00+00:00,-11.93,-12.0,-11.5,-11.66,498.6,422.6,1.63,2.16
2021-05-23 21:00:00+00:00,-12.6,-12.63,-12.24,-12.31,297.2,254.6,1.63,2.16
2021-05-23 22:00:00+00:00,-13.1,-13.14,-12.92,-12.91,250.8,227.8,1.63,2.16
2021-05-23 23:00:00+00:00,-14.4,-14.39,-13.58,-13.6,82.4,110.0,1.64,2.17
2021-05-24 00:00:00+00:00,-15.63,-15.56,-15.02,-14.94,44.6,39.8,1.64,2.18
2021-05-24 01:00:00+00:00,-16.52,-16.43,-16.13,-16.04,16.8,13.8,1.64,2.18
2021-05-24 02:00:00+00:00,-16.87,-16.79,-16.47,-16.36,3.4,2.6,1.64,2.18
2021-05-24 03:00:00+00:00,-16.93,-16.87,-16.6,-16.52,1.4,1.2,1.64,2.18
2021-05-24 04:00:00+00:00,-16.64,-16.58,-16.47,-16.39,1.6,1.2,1.64,2.18
2021-05-24 05:00:00+00:00,-16.29,-16.22,-16.08,-15.98,4.2,3.2,1.64,2.18
2021-05-24 06:00:00+00:00,-15.7,-15.63,-15.41,-15.3,15.4,12.8,1.64,2.18
2021-05-24 07:00:00+00:00,-15.53,-15.48,-15.38,-15.28,52.2,43.6,1.64,2.18
2021-05-24 08:00:00+00:00,-15.31,-15.26,-15.13,-14.98,105.8,89.8,1.64,2.17
2021-05-24 09:00:00+00:00,-15.1,-15.1,-14.86,-14.89,200.2,172.8,1.64,2.17
2021-05-24 10:00:00+00:00,-14.55,-14.59,-14.21,-14.27,306.2,267.2,1.64,2.17
2021-05-24 11:00:00+00:00,-14.14,-14.2,-13.9,-13.93,410.4,363.4,1.64,2.17
2021-05-24 12:00:00+00:00,-14.04,-14.03,-13.69,-13.57,515.4,464.4,1.64,2.16
2021-05-24 13:00:00+00:00,-13.84,-13.84,-13.5,-13.39,582.4,517.6,1.53,2.15
2021-05-24 14:00:00+00:00,-13.67,-13.68,-13.38,-13.21,634.2,561.2,1.58,2.13
2021-05-24 15:00:00+00:00,-13.54,-13.56,-13.18,-13.0,704.4,617.4,1.59,2.09
2021-05-24 16:00:00+00:00,-13.25,-13.28,-12.91,-12.74,702.8,622.4,1.48,2.16
2021-05-24 17:00:00+00:00,-13.54,-13.56,-13.19,-13.12,625.4,543.8,1.64,2.17
2021-05-24 18:00:00+00:00,-13.09,-13.1,-12.72,-12.7,552.2,479.2,1.64,2.17
2021-05-24 19:00:00+00:00,-12.96,-12.93,-12.67,-12.63,418.8,363.4,1.59,2.17
2021-05-24 20:00:00+00:00,-12.94,-12.9,-12.67,-12.55,365.4,316.2,1.65,2.17
2021-05-24 21:00:00+00:00,-12.85,-12.79,-12.67,-12.53,234.0,202.4,1.59,2.17
2021-05-24 22:00:00+00:00,-12.76,-12.71,-12.62,-12.51,157.8,136.4,1.65,2.17
2021-05-24 23:00:00+00:00,-12.81,-12.68,-12.6,-12.34,94.6,81.2,1.37,2.17
2021-05-25 00:00:00+00:00,-12.88,-12.72,-12.75,-12.35,41.4,35.2,1.37,2.17
2021-05-25 01:00:00+00:00,-12.8,-12.63,-12.53,-12.18,12.8,10.6,1.55,2.17
2021-05-25 02:00:00+00:00,-12.3,-12.13,-11.98,-11.82,2.8,2.0,1.65,2.17
2021-05-25 03:00:00+00:00,-11.8,-11.6,-11.33,-10.93,1.4,0.8,1.39,2.17
2021-05-25 04:00:00+00:00,-11.25,-11.06,-9.49,-10.09,1.4,0.8,0.27,-999
2021-05-25 05:00:00+00:00,-11.03,-10.88,-9.83,-9.69,3.2,2.4,0.73,2.02
2021-05-25 06:00:00+00:00,-10.79,-10.61,-9.44,-9.59,18.2,15.2,0.99,-999
2021-05-25 07:00:00+00:00,-10.44,-10.29,-9.18,-9.25,57.6,48.4,1.5,-999
2021-05-25 08:00:00+00:00,-10.07,-9.9,-8.99,-9.28,91.8,78.4,1.65,2.16
2021-05-25 09:00:00+00:00,-10.01,-9.82,-9.84,-9.53,143.2,123.2,1.65,2.15
2021-05-25 10:00:00+00:00,-10.03,-9.86,-9.89,-9.47,216.4,187.2,1.6,2.0
2021-05-25 11:00:00+00:00,-10.09,-9.98,-9.78,-9.68,395.2,349.0,1.6,1.99
2021-05-25 12:00:00+00:00,-9.86,-9.79,-9.53,-9.32,562.4,506.8,1.61,2.15
2021-05-25 13:00:00+00:00,-9.57,-9.54,-9.33,-9.02,623.0,574.0,1.64,-999
2021-05-25 14:00:00+00:00,-9.58,-9.58,-9.43,-9.18,698.4,643.4,1.65,1.8
2021-05-25 15:00:00+00:00,-9.55,-9.57,-9.37,-9.19,751.6,688.6,1.6,1.87
2021-05-25 16:00:00+00:00,-9.59,-9.59,-8.24,-8.39,684.8,615.2,1.65,-999
2021-05-25 17:00:00+00:00,-9.71,-9.69,-9.53,-9.35,635.2,559.8,1.65,-999
2021-05-25 18:00:00+00:00,-9.78,-9.75,-9.54,-9.37,523.8,459.0,1.65,2.09
2021-05-25 19:00:00+00:00,-9.91,-9.85,-9.64,-9.53,500.2,435.4,1.55,-999
2021-05-25 20:00:00+00:00,-10.04,-9.95,-9.61,-9.62,404.4,350.0,0.86,2.16
2021-05-25 21:00:00+00:00,-10.12,-10.0,-9.86,-9.69,270.0,235.0,1.0,2.16
2021-05-25 22:00:00+00:00,-9.92,-9.78,-9.67,-9.47,183.2,158.6,0.85,2.17
2021-05-25 23:00:00+00:00,-9.8,-9.63,-9.51,-9.36,97.6,84.0,0.78,2.16
2021-05-26 00:00:00+00:00,-9.71,-9.55,-9.55,-9.28,44.4,37.8,1.27,2.16
2021-05-26 01:00:00+00:00,-9.65,-9.53,-9.55,-9.37,11.8,9.8,1.61,2.16
2021-05-26 02:00:00+00:00,-9.45,-9.36,-9.26,-9.14,2.2,1.6,1.65,2.16
2021-05-26 03:00:00+00:00,-9.09,-8.97,-8.9,-8.73,1.2,0.2,1.65,2.15
2021-05-26 04:00:00+00:00,-8.65,-8.51,-8.36,-8.11,1.4,0.4,1.58,2.16
2021-05-26 05:00:00+00:00,-8.36,-8.15,-8.23,-999,5.2,3.8,1.56,2.13
2021-05-26 06:00:00+00:00,-8.06,-999,-999,-999,55.4,47.0,1.64,2.15
2021-05-26 07:00:00+00:00,-999,-999,-999,-999,119.2,101.8,1.65,2.07
2021-05-26 08:00:00+00:00,-999,-999,-999,-999,135.0,115.8,1.65,2.16
2021-05-26 09:00:00+00:00,-999,-999,-999,-6.94,203.2,177.6,1.65,2.09
2021-05-26 10:00:00+00:00,-7.16,-7.06,-6.15,-3.67,296.4,262.4,1.67,2.16
2021-05-26 11:00:00+00:00,-6.88,-6.83,-6.53,-6.37,416.2,376.6,1.68,2.09
2021-05-26 12:00:00+00:00,-6.37,-6.32,-5.29,-3.9,521.2,473.0,1.69,-999
2021-05-26 13:00:00+00:00,-5.97,-5.93,-5.57,-2.81,618.2,564.4,1.7,2.17
2021-05-26 14:00:00+00:00,-5.66,-5.69,-5.12,-5.43,680.2,624.2,1.51,2.09
2021-05-26 15:00:00+00:00,-5.49,-5.47,-5.08,-4.37,742.2,673.6,1.55,2.17
2021-05-26 16:00:00+00:00,-5.4,-5.42,-5.17,-4.81,744.6,670.6,1.75,2.18
2021-05-26 17:00:00+00:00,-5.25,-5.28,-5.03,-4.97,721.2,639.4,1.75,2.12
2021-05-26 18:00:00+00:00,-5.38,-5.41,-5.17,-4.22,656.2,577.0,1.66,1.99
2021-05-26 19:00:00+00:00,-5.61,-5.61,-4.08,-5.28,575.0,492.8,1.61,2.08
2021-05-26 20:00:00+00:00,-6.02,-5.99,-5.67,-5.56,460.0,389.0,1.8,2.33
2021-05-26 21:00:00+00:00,-6.55,-6.49,-6.17,-5.98,333.6,283.6,1.75,2.18
2021-05-26 22:00:00+00:00,-999,-7.09,-6.83,-5.8,212.8,183.0,1.71,2.24
2021-05-26 23:00:00+00:00,-999,-999,-999,-6.68,115.6,103.2,1.72,2.17
2021-05-27 00:00:00+00:00,-8.34,-8.21,-8.05,-999,53.6,45.8,1.79,2.25
2021-05-27 01:00:00+00:00,-8.65,-8.47,-8.44,-8.17,11.2,9.0,1.76,2.32
2021-05-27 02:00:00+00:00,-8.91,-8.72,-8.69,-8.4,3.8,2.4,1.77,2.26
2021-05-27 03:00:00+00:00,-9.12,-8.89,-8.98,-8.38,2.0,1.0,1.78,2.33
2021-05-27 04:00:00+00:00,-9.18,-8.96,-9.04,-8.67,2.4,1.4,1.73,2.19
2021-05-27 05:00:00+00:00,-9.29,-9.07,-9.08,-8.8,7.2,5.4,1.74,2.19
2021-05-27 06:00:00+00:00,-9.28,-9.05,-9.06,-8.69,25.0,19.2,1.75,2.27
2021-05-27 07:00:00+00:00,-8.82,-8.6,-8.43,-8.09,99.0,71.8,1.76,2.24
2021-05-27 08:00:00+00:00,-8.13,-999,-999,-999,162.6,137.4,1.77,2.28
2021-05-27 09:00:00+00:00,-999,-999,-999,-999,248.6,217.2,1.77,2.27
2021-05-27 10:00:00+00:00,-7.16,-7.09,-6.8,-6.75,376.4,337.8,1.75,2.24
2021-05-27 11:00:00+00:00,-6.85,-6.8,-6.74,-6.65,404.8,360.0,1.71,2.15
2021-05-27 12:00:00+00:00,-6.49,-6.49,-6.26,-6.29,556.8,497.2,1.74,2.19
2021-05-27 13:00:00+00:00,-5.85,-5.95,-5.53,-5.71,739.2,665.0,1.75,2.2
2021-05-27 14:00:00+00:00,-5.74,-5.87,-5.51,-5.68,661.4,593.6,1.76,2.23
2021-05-27 15:00:00+00:00,-5.91,-6.06,-5.68,-5.81,691.4,612.2,1.77,2.24
2021-05-27 16:00:00+00:00,-5.84,-6.01,-5.61,-5.78,707.6,621.4,1.77,2.25
2021-05-27 17:00:00+00:00,-5.58,-5.75,-5.35,-5.59,680.6,591.0,1.76,2.24
2021-05-27 18:00:00+00:00,-5.45,-5.67,-5.17,-5.48,629.4,542.8,1.73,2.16
2021-05-27 19:00:00+00:00,-5.48,-5.66,-5.05,-5.4,529.4,452.4,1.74,2.15
2021-05-27 20:00:00+00:00,-5.8,-5.91,-5.58,-5.71,398.2,340.2,1.74,2.16
2021-05-27 21:00:00+00:00,-6.48,-6.48,-6.07,-6.07,257.8,222.6,1.75,2.16
2021-05-27 22:00:00+00:00,-7.16,-7.14,-6.8,-6.78,159.6,137.4,1.75,2.16
2021-05-27 23:00:00+00:00,-999,-999,-7.05,-6.95,89.4,76.4,1.75,2.16
2021-05-28 00:00:00+00:00,-999,-7.16,-6.96,-6.91,45.8,38.4,1.75,2.16
2021-05-28 01:00:00+00:00,-7.04,-6.99,-6.85,-6.78,21.0,16.8,1.75,2.16
2021-05-28 02:00:00+00:00,-6.89,-6.82,-6.74,-6.66,7.0,4.6,1.75,2.16
2021-05-28 03:00:00+00:00,-6.93,-6.84,-6.7,-6.6,6.6,4.2,1.75,2.16
2021-05-28 04:00:00+00:00,-999,-999,-7.01,-6.89,7.6,4.6,1.75,2.17
2021-05-28 05:00:00+00:00,-8.41,-8.3,-8.13,-999,18.8,9.4,1.75,2.17
2021-05-28 06:00:00+00:00,-999,-999,-999,-999,74.8,47.8,1.75,2.17
2021-05-28 07:00:00+00:00,-999,-999,-999,-999,146.4,106.4,1.75,2.17
2021-05-28 08:00:00+00:00,-8.31,-8.38,-999,-999,195.8,163.2,1.75,2.17
2021-05-28 09:00:00+00:00,-8.72,-8.88,-8.4,-8.53,279.4,252.6,1.75,2.17
2021-05-28 10:00:00+00:00,-9.06,-9.22,-8.63,-8.78,372.8,346.6,1.76,2.17
2021-05-28 11:00:00+00:00,-9.14,-9.4,-8.81,-9.04,468.4,439.8,1.76,2.17
2021-05-28 12:00:00+00:00,-8.29,-8.71,-999,-8.03,567.6,534.8,1.75,2.17
2021-05-28 13:00:00+00:00,-6.85,-999,-6.29,-6.67,635.2,596.0,1.75,2.17
2021-05-28 14:00:00+00:00,-5.55,-5.99,-4.67,-5.16,694.6,641.4,1.74,2.16
2021-05-28 15:00:00+00:00,-4.07,-4.5,-3.46,-3.94,733.6,665.0,1.74,2.16
2021-05-28 16:00:00+00:00,-2.9,-3.39,-2.15,-2.77,765.6,680.2,1.74,2.15
2021-05-28 17:00:00+00:00,-2.26,-2.73,-1.74,-2.48,704.0,612.8,1.73,2.15
2021-05-28 18:00:00+00:00,-3.07,-3.41,-2.61,-2.9,648.6,556.0,1.74,2.15
2021-05-28 19:00:00+00:00,-3.55,-3.85,-3.24,-3.6,546.8,455.2,1.74,2.15
2021-05-28 20:00:00+00:00,-3.83,-4.02,-3.7,-3.89,527.4,411.2,1.74,2.15
2021-05-28 21:00:00+00:00,-4.28,-4.45,-3.92,-4.05,456.2,336.6,1.74,2.16
2021-05-28 22:00:00+00:00,-5.12,-5.22,-4.6,-4.74,309.6,255.8,1.74,2.16
2021-05-28 23:00:00+00:00,-6.33,-6.36,-5.65,-5.72,52.2,137.4,1.75,2.16
2021-05-29 00:00:00+00:00,-7.05,-7.04,-6.65,-6.71,64.8,75.8,1.75,2.17
2021-05-29 01:00:00+00:00,-8.44,-8.33,-999,-999,17.8,14.4,1.75,2.17
2021-05-29 02:00:00+00:00,-9.15,-9.04,-8.8,-8.7,6.4,4.0,1.76,2.18
2021-05-29 03:00:00+00:00,-8.9,-8.77,-8.64,-8.46,2.6,1.4,1.75,2.17
